tick,scenario,seed,employed,at_risk,in_training,unemployed,re_employed,seats_in_use,unemployment_rate,ever_unemployed_share,avg_unemployment_time,avg_unemployment_time_exposed,avg_at_risk_time,unemployment_burden_gini_exposed,unemployment_duration_gini,consumption_gini,income_gini,avg_supportive_coworkers,peer_boost_sd,avg_liquid_assets,min_liquid_assets,avg_consumption,min_consumption,labor_income_total,transfer_income_total,training_outlays,tax_revenue,government_balance,automation_output,desired_private_investment,private_investment,total_output,capital_stock,goods_market_gap
40,tech_driven,624267905,21,1,1,2,3,5,7.142857142857142,14.285714285714285,2.357142857142857,16.5,0.9642857142857143,0.40909090909090917,0.9155844155844155,0.15460566568224032,0.1546061175701683,0.8928571428571429,0.0536140923589209,0.3966856232956552,0.17856700016250104,1.5867424931826217,0.7142680006500046,42.21626403159038,2.2125379610049953,3,8.453896968546811,3.2413590075418153,4.749830238114131,0.8549694428605435,0,46.966094269704506,5.640657897044422,-0.4626955394089194
41,tech_driven,624267905,20,2,0,2,4,4,7.142857142857142,14.285714285714285,2.4285714285714284,17,1.0357142857142858,0.40441176470588225,0.9149159663865545,0.1438005617851943,0.1418665390617646,0.8928571428571429,0.054465901181697085,0.4005067864938602,0.1789123774275021,1.6020271459754407,0.7156495097100086,43.46548147748745,1.4982711793746324,2.4,8.453046422364485,4.554775242989853,3.495887535648578,0.629259756416744,0,46.96136901313603,5.461893053679642,-0.2953910741763095
42,tech_driven,624267905,20,1,1,2,4,3,7.142857142857142,14.285714285714285,2.5,17.5,1.0714285714285714,0.3999999999999999,0.9142857142857141,0.14916891278185496,0.15079649815298013,0.7857142857142857,0.06039004613309773,0.3988415568134407,0.1789123774244612,1.5953662272537639,0.7156495096978451,42.34516966546633,2.2784582665873017,1.7999999999999998,8.483281106110798,4.404822839523496,4.784169812926999,0.8611505663268598,0.659085115287934,47.12933947839333,5.289086579350303,0
43,tech_driven,624267905,21,0,2,2,3,3,7.142857142857142,14.285714285714285,2.5714285714285716,18,1.0714285714285714,0.39583333333333326,0.913690476190476,0.15926467769814678,0.1620634505461387,0.6428571428571429,0.051419017337122896,0.39637327927136584,0.17891237742385302,1.5854931170854638,0.7156495096954124,41.18297702298332,3.141718484231573,1.7999999999999998,8.504834277253881,3.563115793022308,6.066102295093792,1.0918984131168825,1.0552720396841169,47.249079318077115,5.7811067662045685,0
44,tech_driven,624267905,19,0,4,2,3,5,7.142857142857142,14.285714285714285,2.642857142857143,18.5,1.0714285714285714,0.3918918918918919,0.913127413127413,0.17656114686923563,0.1814506749038718,0.8571428571428571,0.050806979897935346,0.3886420842460341,0.17891237742373145,1.5545683369841368,0.7156495096949258,38.64983819206239,4.661601782784132,3,8.65228011946932,0.990678336685189,9.418384693878288,1.6953092448980918,1.5403094503848536,48.06822288594068,6.652919244269871,0
45,tech_driven,624267905,19,0,4,2,3,5,7.142857142857142,14.285714285714285,2.7142857142857144,19,1.0714285714285714,0.38815789473684204,0.9125939849624058,0.18042914156728163,0.1814506749038718,0.8571428571428571,0.050806979897935346,0.3870958452409677,0.17413596295239042,1.5483833809638712,0.6965438518095619,38.649838192062404,4.661601782784133,3,8.77402399285631,1.112422210072178,10.094739546028217,1.817053118285079,1.817053118285079,48.74457773809062,7.980362716985395,0.5727899528171552
46,tech_driven,624267905,19,0,4,2,3,5,7.142857142857142,14.285714285714285,2.7857142857142856,19.5,1.0714285714285714,0.3846153846153846,0.912087912087912,0.18124620488707888,0.1814506749038718,0.8571428571428571,0.050806979897935346,0.38678659743995436,0.17060572120833828,1.5471463897598174,0.6824228848333536,38.64983819206238,4.661601782784132,3,8.901853209447466,1.2402514266633347,10.804901860423552,1.9448823348762394,1.9448823348762394,49.45474005248593,9.538899097032516,1.1897588043347946
47,tech_driven,624267905,19,0,4,2,3,5,7.142857142857142,14.285714285714285,2.857142857142857,20,1.0714285714285714,0.3812500000000001,0.9116071428571428,0.1814097743602643,0.1814506749038718,0.8571428571428571,0.05080697989793533,0.3867247478797517,0.1698996728595279,1.5468989915190072,0.6795986914381118,38.6498381920624,4.661601782784133,3,9.023525730467053,1.3619239476829206,11.480860310532348,2.0665548558958227,2.0665548558958227,50.13069850259475,11.17031728020277,1.7509718841667317
48,tech_driven,624267905,19,0,4,2,3,5,7.142857142857142,14.285714285714285,2.9285714285714284,20.5,1.0714285714285714,0.37804878048780477,0.9111498257839721,0.18144249453349004,0.1814506749038718,0.8571428571428571,0.05080697989793534,0.38671237796771124,0.16975846318976584,1.546849511870845,0.6790338527590635,38.6498381920624,4.661601782784132,3,9.139761089109461,1.4781593063253293,12.126612302990168,2.18279021453823,2.18279021453823,50.776450495052565,12.86432982125039,2.281873948130666
49,tech_driven,624267905,19,1,4,2,2,5,7.142857142857142,14.285714285714285,3,21,1.1071428571428572,0.375,0.9107142857142856,0.18303213074477354,0.1835073562014542,0.7142857142857143,0.03392139996611837,0.3863139668511381,0.16973022125581338,1.5452558674045527,0.6789208850232539,38.59440699327929,4.661601782784133,3,9.253384603913835,1.5917828211297023,12.813285250686464,2.3063913451235636,2.3063913451235636,51.407692243965755,14.611542846626135,2.8341366115147166
50,tech_driven,624267905,19,2,4,2,1,4,7.142857142857142,14.285714285714285,3.0714285714285716,21.5,1.1785714285714286,0.37209302325581395,0.9102990033222591,0.1827411508878547,0.18274419914663742,0.4642857142857143,0.026674106105133807,0.38620334999484823,0.16972457286902287,1.5448133999793934,0.6788982914760919,38.59007614466276,4.661601782784133,2.4,9.382708840215376,2.321107057431243,13.536084078755996,2.4364951341760794,2.4364951341760794,52.12616022341876,16.415538751043275,4.03488988981967
